_time,Phase1_current,Phase1_energy,Phase1_frequency,Phase1_pf,Phase1_power,Phase1_voltage,Phase2_current,Phase2_energy,Phase2_frequency,Phase2_pf,Phase2_power,Phase2_voltage,Phase3_current,Phase3_energy,Phase3_frequency,Phase3_pf,Phase3_power,Phase3_voltage
2021-06-22 19:00:00+00:00,1.4514217252396167,629.9267571884984,49.99504792332269,0.8464217252396167,338.2261980830671,241.73136,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7807028753993611,465.79619808306705,49.99361022364217,0.8799520766773163,164.68849840255592,239.10718849840256
2021-06-22 20:00:00+00:00,1.2281138211382112,630.2322601626016,49.99869918699187,0.847821138211382,287.0426016260163,242.25081967213114,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7801948051948052,465.9609253246753,49.996753246753244,0.8819480519480519,164.9051948051948,239.44967532467533
2021-06-22 21:00:00+00:00,1.0964448051948052,630.5063798701299,49.96785714285714,0.8400000000000001,254.93944805194806,241.97360655737705,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7749430894308944,466.12598373983735,49.96130081300813,0.8805528455284553,163.46520325203252,239.43268292682927
2021-06-22 22:00:00+00:00,1.0187027914614122,630.7612151067324,49.96830870279146,0.8351067323481116,234.8729064039409,241.20612582781456,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7681967213114754,466.28827868852454,49.961639344262295,0.8799999999999999,161.4327868852459,238.52163934426233
2021-06-22 23:00:00+00:00,1.050568720379147,631.0010268562402,49.97045813586098,0.8378988941548183,242.0518167456556,239.89507936507937,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.763117088607595,466.449003164557,49.96360759493671,0.8663765822784809,158.0349683544304,237.37231012658225
2021-06-23 00:00:00+00:00,1.2579465776293823,631.2337228714524,49.925208681135224,0.8340901502504173,288.5143572621035,236.3227272727273,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7207833333333333,466.60468333333336,49.91833333333334,0.8281666666666667,142.219,234.73816666666664
2021-06-23 01:00:00+00:00,4.5443260188087775,632.2139028213167,49.93934169278997,0.8728526645768026,1077.1581504702194,243.40078492935635,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.6272841444270015,466.7313343799058,49.93547880690738,0.8421507064364208,128.5934065934066,242.76216640502355
2021-06-23 02:00:00+00:00,1.1781929824561403,632.621754385965,49.99105263157895,0.8034035087719298,273.4563157894737,243.71535714285716,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.6625919439579684,466.86203152364266,49.98879159369527,0.8469352014010508,133.68126094570928,242.28721541155866
2021-06-23 03:00:00+00:00,3.783775510204082,633.2629931972789,49.98265306122449,0.8652380952380953,891.952380952381,239.13771331058024,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7710902896081772,467.0073594548552,49.97717206132879,0.8911925042589438,163.5991482112436,238.3962521294719
2021-06-23 04:00:00+00:00,2.9268512110726643,634.1403979238755,49.99896193771627,0.8240657439446367,694.0252595155708,242.44982578397216,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7855267702936096,467.18880829015546,49.99775474956822,0.8916580310880828,168.56683937823834,241.77823834196892
2021-06-23 05:00:00+00:00,0.21205357142857142,634.3866964285714,49.97839285714286,0.7378571428571429,36.485,245.38152173913045,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.5740892857142856,467.40716071428574,49.97517857142857,0.8850892857142858,344.2526785714286,243.58624999999998
2021-06-23 06:00:00+00:00,1.6358793103448277,634.460775862069,49.977758620689656,0.8095862068965517,392.1603448275862,244.9676470588235,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.7845862068965517,467.8133620689655,49.970862068965516,0.9169482758620691,398.7196551724138,243.60551724137932
2021-06-23 07:00:00+00:00,0.14,634.7968595041323,49.96280991735537,0.7662809917355372,26.81404958677686,245.17416666666668,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.9926446280991735,468.0293388429752,49.950413223140494,0.8622314049586777,208.47520661157026,243.70082644628098
2021-06-23 08:00:00+00:00,0.18072978303747533,634.815304518664,49.99941060903733,0.7584479371316307,32.68428290766208,248.61896207584832,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.158007889546351,468.460966469428,49.999605522682444,0.8996646942800789,253.57376725838265,245.88777120315584
2021-06-23 09:00:00+00:00,0.14917098445595856,634.841433506045,49.98998272884283,0.7761658031088083,28.42435233160622,247.76510416666667,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7759655172413793,468.62863793103446,49.98689655172414,0.8406896551724138,159.28655172413792,245.51327586206898
2021-06-23 10:00:00+00:00,0.15215384615384614,634.8703247863248,49.99452991452991,0.7707521367521367,28.657435897435896,249.2763793103448,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7528082191780822,468.7796232876712,49.99109589041096,0.7374828767123288,135.01626712328766,247.17808219178082
2021-06-23 11:00:00+00:00,0.1523448275862069,634.899724137931,49.98293103448275,0.7695,28.728965517241377,249.380347826087,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.6082241379310345,468.91003448275865,49.97724137931034,0.8320172413793103,124.88551724137932,247.245
2021-06-23 12:00:00+00:00,0.1530050933786078,634.9272495755517,49.95959252971138,0.7643972835314092,29.14057724957555,251.0977853492334,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.5788813559322035,469.0236779661017,49.954406779661014,0.8800000000000001,127.74949152542372,249.25084745762712
2021-06-23 13:00:00+00:00,0.15291115311909262,634.9582608695653,49.979962192816636,0.768109640831758,28.93289224952741,250.1055238095238,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.4385333333333334,469.26123809523807,49.973523809523805,0.8838666666666667,314.1219047619048,247.66419047619047
2021-06-23 14:00:00+00:00,0.45063683304647156,635.0001032702238,49.969018932874356,0.6814113597246128,69.41807228915663,250.86260869565217,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,2.0370103092783505,469.6456529209622,49.96769759450172,0.900189003436426,456.89570446735394,248.81151202749137
2021-06-23 15:00:00+00:00,1.8404703832752614,635.1465156794425,49.94216027874565,0.8082926829268292,429.2820557491289,248.63028169014083,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.9851832460732983,470.10125654450263,49.93298429319371,0.8973996509598604,439.3460732984293,246.72495636998255
2021-06-23 16:00:00+00:00,2.7114886164623466,635.7883187390543,49.950262697022765,0.9166900175131347,640.9031523642732,240.54635879218475,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.1935026269702276,470.45483362521895,49.94483362521891,0.9629246935201402,273.46567425569174,238.33625218914185
2021-06-23 17:00:00+00:00,3.6703056027164687,636.5295415959254,49.98268251273345,0.9691680814940578,863.6382003395586,238.24528301886792,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.0896610169491527,470.7162542372882,49.97508474576271,0.9778474576271186,251.61779661016948,236.4577966101695
2021-06-23 18:00:00+00:00,1.0198841059602648,637.1592880794702,49.99403973509934,0.8392052980132451,235.90993377483446,241.46206322795342,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7216225165562914,470.92134105960264,49.99188741721854,0.9491059602649007,163.6753311258278,239.02135761589403
2021-06-23 19:00:00+00:00,0.1423051409618574,637.216169154229,49.998839137645106,0.7906965174129353,26.707131011608624,243.5786666666667,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7376285240464345,471.087031509121,49.99767827529021,0.9623880597014924,170.7212271973466,240.72172470978444
2021-06-23 20:00:00+00:00,0.9106711409395973,637.2608053691275,49.99748322147651,0.8319463087248322,212.2756711409396,243.38530405405407,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7089243697478992,471.2578487394958,49.99781512605042,0.9587899159663866,163.65344537815128,240.82033613445378
2021-06-23 21:00:00+00:00,2.52991652754591,637.7440734557596,49.99883138564274,0.9076961602671119,602.740734557596,242.67306397306396,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.5843572621035058,471.40315525876457,49.997328881469116,0.940617696160267,132.54474123539234,240.69616026711185
2021-06-23 22:00:00+00:00,2.210635451505017,638.3075250836121,49.983444816053506,0.8879933110367892,524.3882943143813,242.34067226890758,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.5879799666110184,471.5349081803005,49.97813021702839,0.9427045075125208,133.18764607679464,240.25459098497495
2021-06-23 23:00:00+00:00,1.9945380875202594,638.8330145867099,50.001944894651544,0.8745867098865479,470.0669367909238,241.12455284552846,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.573538961038961,471.6679058441558,49.99691558441558,0.9426623376623375,129.687987012987,239.09415584415584
2021-06-24 00:00:00+00:00,2.0074548440065683,639.3001806239737,49.979474548440066,0.871888341543514,466.5039408866995,237.32088815789476,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.5814426229508197,471.79760655737704,49.97491803278689,0.9439344262295081,129.53131147540984,236.03950819672133
2021-06-24 01:00:00+00:00,1.9678445229681978,639.7533392226148,49.989929328621905,0.8542756183745582,461.8349823321555,241.2863799283154,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.6793109540636043,471.9274028268551,49.986042402826854,0.7845583038869258,127.49204946996467,240.1927561837456
2021-06-24 02:00:00+00:00,4.712808219178083,640.6976883561643,49.99606164383562,0.8863698630136986,1124.2969178082192,241.39258620689657,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7855479452054794,472.06335616438355,49.99126712328767,0.804845890410959,152.2330479452055,241.4003424657534
2021-06-24 03:00:00+00:00,1.973389544688027,641.3730522765599,50.01214165261383,0.8006408094435077,426.39949409780775,238.26825127334465,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.5979089376053963,472.2081787521079,50.00944350758853,0.9102698145025294,128.3655986509275,237.92394603709948
2021-06-24 04:00:00+00:00,2.949765100671141,642.0280033557048,50.00335570469799,0.7923657718120806,672.175,237.80873949579833,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.4824161073825503,472.32506711409394,50.0013422818792,0.8833389261744967,100.70687919463087,237.24093959731545
2021-06-24 05:00:00+00:00,2.9022878228782285,642.605922509225,50.032472324723244,0.8317712177121771,686.799815498155,241.77303370786518,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.638373382624769,472.42526802218117,50.0271719038817,0.8103881700554529,123.64325323475046,241.07541589648798
2021-06-24 06:00:00+00:00,0.1574731182795699,642.9126164874551,50.002867383512545,0.779336917562724,29.344086021505376,242.2210810810811,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.0130232558139534,472.56697674418604,49.99767441860465,0.7489624329159214,191.01323792486582,240.58139534883722
2021-06-24 07:00:00+00:00,1.2582549019607845,643.0202352941177,49.98882352941176,0.8084313725490196,298.9507843137255,244.1952475247525,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.5740588235294117,472.84350980392156,49.986078431372555,0.8997058823529412,342.65333333333336,242.0178431372549
2021-06-24 08:00:00+00:00,0.15248214285714287,643.2518035714286,49.81910714285714,0.7749464285714286,29.296964285714285,245.4148014440433,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.2223076923076923,473.1869767441861,49.80948121645796,0.8368336314847943,253.69409660107334,242.3805008944544
2021-06-24 09:00:00+00:00,0.1431433823529412,643.2797977941176,49.96470588235294,0.7807352941176471,27.72426470588235,244.26424581005585,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.6242279411764705,473.3457352941176,49.963602941176475,0.7569301470588234,114.26764705882353,242.21911764705885
2021-06-24 10:00:00+00:00,0.14768826619964975,643.307758318739,50.01243432574431,0.7793870402802102,28.555166374781084,245.3846560846561,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.5424912280701755,473.45438596491226,50.00526315789474,0.8499824561403508,111.79859649122807,242.91929824561404
2021-06-24 11:00:00+00:00,0.16805604203152366,643.3375831873906,50.001225919439584,0.7657618213660246,31.22486865148862,247.40513274336283,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.5425,473.571451048951,49.9993006993007,0.9061888111888112,120.45017482517483,245.04090909090908
2021-06-24 12:00:00+00:00,0.15251712328767122,643.3673630136987,49.997773972602744,0.7704109589041096,28.776541095890412,249.786183074266,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7240854700854701,473.7016581196581,49.99076923076923,0.8928205128205128,160.9782905982906,247.48735042735044
2021-06-24 13:00:00+00:00,0.14601054481546571,643.3969947275923,49.99929701230228,0.7760632688927944,28.19683655536028,246.60742049469962,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.3957394366197182,473.94730633802817,49.99947183098592,0.9283626760563382,317.0295774647887,245.05017605633802
2021-06-24 14:00:00+00:00,0.33618874773139745,643.4429582577133,49.9912885662432,0.7443012704174229,57.097096188747734,248.4602564102564,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.5494010889292196,474.2679673321234,49.988384754990925,0.9296551724137931,354.42377495462796,245.89183303085298
2021-06-24 15:00:00+00:00,0.17098039215686275,643.4845632798574,49.981105169340466,0.7409803921568627,30.75383244206774,249.94216216216216,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.6707843137254903,474.687183600713,49.975935828877006,0.969554367201426,399.9916221033868,246.7609625668449
2021-06-24 16:00:00+00:00,0.15276923076923074,643.5148205128205,49.94752136752137,0.7377777777777778,28.366666666666667,251.02758620689656,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.1152820512820514,475.00757264957264,49.94068376068376,0.9473333333333335,262.48905982905984,248.07367521367522
2021-06-24 17:00:00+00:00,0.7053571428571429,643.5781632653061,49.9328231292517,0.7386054421768707,159.85816326530613,250.8871575342466,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,1.0461928934010152,475.2550930626058,49.925380710659894,0.9457529610829102,245.25668358714046,247.9817258883249
2021-06-24 18:00:00+00:00,0.9135763888888889,643.7935069444444,49.99670138888889,0.7167708333333334,206.63159722222224,252.23807017543862,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.9921913043478261,475.49478260869563,49.99095652173913,0.9344347826086956,231.55321739130437,249.59582608695652
2021-06-24 19:00:00+00:00,0.73396933560477,643.9808517887564,49.99028960817717,0.7809028960817717,164.44838160136285,242.7485370051635,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.9056729131175468,475.7092674616695,49.98466780238501,0.9400170357751277,204.69505962521293,239.87887563884155
2021-06-24 20:00:00+00:00,0.7876599326599326,644.1612794612795,49.998821548821546,0.7808080808080808,177.5252525252525,243.91989881956155,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.9062857142857143,475.9149411764706,49.99731092436975,0.9405042016806723,205.616974789916,240.9546218487395
2021-06-24 21:00:00+00:00,0.705699831365936,644.3361720067453,49.999494097807755,0.7767284991568297,157.81197301854974,244.57118644067796,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.9086148648648649,476.12081081081084,49.99898648648649,0.940456081081081,206.7783783783784,241.67466216216215
2021-06-24 22:00:00+00:00,0.5735451505016723,644.4993143812709,49.995150501672235,0.7883277591973245,127.92558528428094,243.65740740740742,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.8839232053422371,476.32365609348915,49.99298831385643,0.9114524207011687,194.60951585976628,240.72186978297162
2021-06-24 23:00:00+00:00,0.13785714285714287,644.5548504983389,49.99352159468438,0.7984551495016612,26.30764119601329,240.93939899833057,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.8600166112956811,476.5111129568106,49.98853820598006,0.8914285714285715,183.056146179402,238.0916943521595
2021-06-25 00:00:00+00:00,0.1300337837837838,644.5812331081081,49.98597972972973,0.8069932432432433,25.04070945945946,236.07517006802723,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.8463790186125211,476.6918781725889,49.981725888324874,0.8798477157360406,174.30744500846023,233.52842639593908
2021-06-25 01:00:00+00:00,1.7924013157894736,644.6434210526317,49.998519736842105,0.8430263157894737,407.63124999999997,234.41103789126853,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7027422003284072,476.84307060755333,49.99819376026273,0.8091133004926109,132.2824302134647,232.9783251231527
2021-06-25 02:00:00+00:00,3.356376306620209,645.5363937282231,50.006620209059236,0.8636411149825785,771.8590592334494,236.44003496503498,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.6980453752181501,476.9690052356021,50.00034904013962,0.9104363001745199,148.49249563699826,235.93734729493892
2021-06-25 03:00:00+00:00,0.1515881326352531,645.7400523560209,49.99877835951134,0.7848865619546248,27.53804537521815,237.73386243386244,7.223030303030303,46.7455421686747,50.00120481927711,0.9223952095808383,1720.0777108433736,242.28231707317076,0.7046434782608696,477.14770434782605,49.99843478260869,0.8753391304347826,145.60730434782607,236.90434782608696
